UUID,Name,Category,Standard Conformity,Country Code,Declaration owner,Register Number,Reference Quantity,Reference,Area Weight (kg/m2),Density (kg/m3)
c22151c6-d78d-4526-a3d0-2c0f37b203fb,"EcoWorx® Carpet Tile (US Made UK Market) with EcoSolution Q®, Solution Q®, or Solution Q Extreme® Face Fibre",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Shaw Contract (Shaw Europe Ltd.),EPD-SHA-20230440-CBA1-EN,1,qm,3.087,
c7b59b2b-16c7-4e13-9971-de0cbaf16795,"Tufted tiles, 100% recycled polyamide 6 with a maximum total pile weight of 1300 g/m2 back2back or comfortback backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,modulyss,EPD-MOD-20220308-CBA1-EN,1,qm,5268.0,
c9a0035b-a0f6-4677-b8c2-48e698673676,"Tufted tiles, 75% recycled Polyamid 6.6 with a maximum total pile weight of 1000 g/m2 , CQuest Bio backing, Sone acoustic cover",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Interface Europe Manufacturing BV,EPD-INT-20220229-CBB1-EN,1,qm,4447.0,438.0
cafee2cd-fef0-4651-b767-3d88109d29e3,Tufted wall-to-wall carpet with a pile material of PA 6 Econyl® with 100% recycled content and a felt backing of 550 g/m2 PET,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Halbmond Teppichwerke GmbH,EPD-HBM-20230144-CBC1-EN,1,qm,2.57,
cf578910-b53c-462f-97f2-a241d0fb3b67,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220342-CBG1-EN,1,qm,2.6,
cf69cb37-552b-492d-a9a0-1d4e28b0bf95,"Tufted carpet tiles with 100% recycled PA6 pile material and bitumen-based heavy backing, LC2",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220083-CBG2-EN,1,qm,5.0,600.0
d0b919cf-ee3b-4e89-b5f3-ddadf5ae9b57,Tetile floor covering - Kugelgarn - Reval® Modul,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Fabromont AG,EPD-FAB-20230275-CBC1-DE,1,qm,2.05,372.0
d5d03c23-d689-4095-bdbf-e9c5109fc598,"Tufted tiles, 100% recycled Polyamid 6 with a maximum total pile weight of 1500 g/m2, a CQuest Bio Sone+ backing",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Interface Europe Manufacturing BV,EPD-INT-20220234-CBB1-EN,1,qm,4644.0,416.0
d73dbc99-3b99-4538-80e0-641675f4fa07,"Tufted wall-to-wall carpet with PA6 pile material and textile backing, LC4",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220344-CBG1-EN,1,qm,3.0,
d980f0a0-ff7c-412e-87d1-32278630ad8f,Tufted wall-to-wall carpet with a pile material of PA 6 Econyl® with 100% recycled content and a felt backing of 600 g/m2 PET,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Halbmond Teppichwerke GmbH,EPD-HBM-20230143-CBC1-EN,1,qm,2.84,
de66dde1-971a-4214-b95a-83f0ad5c0308,"Tufted tiles, 100% rec. Polyamid 6, maximum total pile weight 1500 g/m2, CQuest Bio backing, Sone acoustic cover",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Interface Europe Manufacturing BV,EPD-INT-20220226-CBB1-EN,1,qm,4844.0,430.0
df203422-7c1f-4a6d-bf39-a689da9c6d8f,FRENCH COUTURE - tufted carpet,'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Balsan Moquette,EPD-BAL-20220236-CCA1-EN,1,qm,2.46,308.0
f90a94ed-f648-4ef6-9fde-2ebd8d0b9f26,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC4",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220348-CBG1-EN,1,qm,3.0,
fc6d4562-3ce7-4492-8c62-24cb0b6a87d7,"Tufted carpet tiles, total pile material max. 900 g/m² PA 6 with 20% recycled content, Comfort Lite®/Plus® recycled cushion back",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Milliken Industrials Ltd.,EPD-MIL-20230034-CBC1-EN,1,qm,4.55,440.0
fd46945d-fff1-493d-9cc8-a9208f6448bb,"Tufted carpet tiles with 100% recycled PA6 pile material and bitumen-based heavy backing, LC3",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220084-CBG2-EN,1,qm,5.2,525.0
fe64ddf7-d556-4589-98cc-c97a0aad0c8e,"Tufted wall-to-wall carpet with 100% recycled PA6 pile material and textile backing, LC1",'Kunststoffe' / 'Bodenbeläge' / 'Textile Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Gemeinschaft umweltfreundlicher Teppichboden (GUT) e.V.,EPD-GUT-20220345-CBG1-EN,1,qm,2.4,
23b67663-f4b0-445e-bbba-b741a59d57e6,Bitumen sheets V 60,'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,0.999999999999998,qm,5.0,
25db4367-38c5-4483-b392-4fc071170e5e,Bitumen sheets PYE-PV 200 S5 ns (slated),'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,0.999999999999997,qm,6.2,
27ccffb8-02ec-466d-b925-f6db91d4ef71,Bitumen sheets G 200 S4,'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,5.0,
a3cbfec7-6e44-4b0a-b124-afca92a4d934,RESITRIX® MB und CL,'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',DE,CARLISLE Construction Materials GmbH,EPD-CCM-20210133-IBB1-DE,1,qm,3.5,
bbfb702c-6a45-4503-8888-5aeadaed8e25,"RESITRIX® SK W Full Bond, RESITRIX® SW und RESITRIX® SK Partial Bond",'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',DE,CARLISLE Construction Materials GmbH,EPD-CCM-20200226-IBD1-DE,1,qm,2.75,
c984526a-18b5-45c1-a2eb-7b95466e8426,Bitumen sheets PYE PV 200 S5 (non-slated),'Kunststoffe' / 'Dachbahnen' / 'Bitumen-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,5.21,
dcde634c-51b1-4d94-9206-cba9f9fd6822,ECB roofing membrane according to DIN 16729 (with PES fleece),'Kunststoffe' / 'Dachbahnen' / 'ECB-Dachbahnen (Ethylen-Copolymer-Bitumen)','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.32,
498cd894-8ae6-458c-b874-9022cb148409,EPDM roof sheets,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.0,
50968665-1e8f-42d5-953b-e100364dad60,Majrex 200 and Majpell 5,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220185-CBA1-EN,1,qm,0.15,
6a497eaa-2a18-4cc6-a023-64d1779a4f19,Sarnafil TG 76 FSA,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',CH,Sika Deutschland GmbH,EPD-SIK-20220222-IBA2-DE,1,qm,2.3,
d1ab548a-3626-4667-9690-baff659e10d5,EVA roof sheets,'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.0,
91412f3f-6077-44d4-9c9d-95c543bcb419,Bitumen-compatible polyisobutylene (PIB) synthetic roofing membrane,'Kunststoffe' / 'Dachbahnen' / 'PIB-Dachbahnen (Polyisobutylen)','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,2.14,
285de5b0-358c-48f6-adaa-c1b07b3fa1cb,Tectofin RG,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200176-IBB1-DE,1,qm,1.9,1266.7
2a546096-494e-495b-947f-a29ad6405ff9,Sikaplan G,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',DE,Sika Deutschland GmbH,EPD-SIK-20210140-IBA1-DE,1,qm,1.8,
3e2fcd24-d690-458a-b9e0-c5577f303e47,Sikaplan SGmA,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',DE,Sika Deutschland GmbH,EPD-SIK-20210141-IBA1-DE,1,qm,1.9,
6390d54c-edcb-432e-a75f-c5371847cc4d,BauderTHERMOFOL,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',DE,Paul Bauder GmbH & Co. KG,EPD-BAU-20220193-IBC1-DE,1,qm,2.01,
689a375c-778e-40eb-bf9e-6448fefa6e94,Cosmofin/Monarplan,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200173-IBB1-DE,1,qm,1.9,1266.7
85c11207-15b5-40b6-9c04-59ecea9eb339,"Tectofin RV plus, Tectofin SK",'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200177-IBA1-DE,1,qm,2.4,2.4
ab14e105-1768-4cd7-bcd2-3436c16fad16,PVC roofing membrane,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,1.5,
b5268215-2a5a-4516-a72f-3b53eda82ef1,Sikaplan VGWT,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',CH,Sika Deutschland GmbH,EPD-SIK-20220221-IBA1-EN,1,qm,1.5,
ca16d946-d4a1-4c19-b623-540a562c7941,Wolfin IB,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,WOLFIN Bautechnik GmbH,EPD-BMI-20200174-IBB1-DE,1,qm,1.9,1.5
cc83a064-0e08-4822-a4c7-ec165e66ad45,Wolfin GWSK,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','DIN EN 15804+A2' / 'ISO 14025',RER,BMI Technical Services GmbH,EPD-BMI-20200175-IBB1-DE,1,qm,2.7,1173.9
010b169d-881a-47d8-83ea-e74930c4d424,Polyfin® 3020 roofing and sealing membranes,'Kunststoffe' / 'Dachbahnen' / 'TPO-Dachbahnen (FPO)','DIN EN 15804+A2' / 'ISO 14025',DE,POLYFIN AG,EPD-POL-20230126-IBA1-DE,1,qm,2.14,
4b0f5c51-622e-4af8-81f0-c9f13ea7b6b0,BauderTHERMOPLEX,'Kunststoffe' / 'Dachbahnen' / 'TPO-Dachbahnen (FPO)','DIN EN 15804+A2' / 'ISO 14025',DE,Paul Bauder GmbH & Co. KG,EPD-BAU-20220196-IBC1-DE,1,qm,1.94,
770c6ffb-fbdf-4c61-810b-20bcf2f8fbd6,TPO/FPO Dach-und Dichtungsbahn,'Kunststoffe' / 'Dachbahnen' / 'TPO-Dachbahnen (FPO)','DIN EN 15804+A2' / 'ISO 14025',RER,KÖSTER BAUCHEMIE AG,EPD-KBC-20210162-IBC1-DE,1,qm,1.505,1.505
c7a23482-c7ee-4b2f-b807-6c34bbea495b,BauderTHERMOPLAN,'Kunststoffe' / 'Dachbahnen' / 'TPO-Dachbahnen (FPO)','DIN EN 15804+A2' / 'ISO 14025',DE,Paul Bauder GmbH & Co. KG,EPD-BAU-20220195-IBC1-DE,1,qm,2.2,
fdba1500-af16-4bdb-ae7f-28537dabb80e,BauderTHERMOFIN,'Kunststoffe' / 'Dachbahnen' / 'TPO-Dachbahnen (FPO)','DIN EN 15804+A2' / 'ISO 14025',DE,Paul Bauder GmbH & Co. KG,EPD-BAU-20220194-IBC1-DE,1,qm,1.93,
178c0782-53a4-4933-8e1c-593d6f256ec2,FiAM Plus,'Kunststoffe' / 'Dichtmassen' / 'Acrylat','DIN EN 15804+A2' / 'ISO 14025',RER,fischerwerke GmbH & Co. KG,EPD-DBC-FIW-20230414-IBF1-EN,1,kg,,1.68
2167f54e-5f16-4274-9d65-20a6e7b621ff,Acrylate sealing compound,'Kunststoffe' / 'Dichtmassen' / 'Acrylat','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
7c5654ac-1b7a-48b3-8173-9e29ef5dd656,FFB-ES Plus,'Kunststoffe' / 'Dichtmassen' / 'Acrylat','DIN EN 15804+A2' / 'ISO 14025',RER,fischerwerke GmbH & Co. KG,EPD-DBC-FIW-20230413-IBF1-EN,1,kg,,1.57
6ade4721-3262-4024-ab99-0265972b38bf,"Bitumen cold adhesive (60% bitumen, 23% solvent, 17% water)",'Kunststoffe' / 'Dichtmassen' / 'Bitumen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
88c0f648-2316-4bbc-99b3-dbc636580088,"Bitumen emulsion (40% bitumen, 60% water)",'Kunststoffe' / 'Dichtmassen' / 'Bitumen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
a2f0ddd4-a64e-4be8-a844-922013a2ac37,Rubber sealing compound,'Kunststoffe' / 'Dichtmassen' / 'Kautschuk','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
2ad6cb2d-b8f4-49c0-8fa2-c24410927fb5,6.7.07. Polysulphide-based sealant,'Kunststoffe' / 'Dichtmassen' / 'Polysulfid','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
92ddc155-28e8-44d5-8e15-b7475f5d6872,PUR sealing compound,'Kunststoffe' / 'Dichtmassen' / 'PUR','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
fabf4cb9-5298-442c-8a8b-f6312e39d5af,PVC Plastisol,'Kunststoffe' / 'Dichtmassen' / 'PVC','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,
0df2514a-cf4b-4333-8402-95b889f74a4a,"Silicone-based products, group 3",'Kunststoffe' / 'Dichtmassen' / 'Silikon','DIN EN 15804+A2' / 'ISO 14025',RER,FEICA - Association of the European Adhesive and Sealant Industry,EPD-DBC-20220181-IBF1-EN,1,kg,,
9afa2b93-96ee-406c-a445-ef091b862beb,"Silicone-based products, group 2",'Kunststoffe' / 'Dichtmassen' / 'Silikon','DIN EN 15804+A2' / 'ISO 14025',RER,FEICA - Association of the European Adhesive and Sealant Industry,EPD-DBC-20220180-IBF1-EN,1,kg,,
c5a154b1-c5af-4c43-a1a8-51113f608131,Silicone sealing compound,'Kunststoffe' / 'Dichtmassen' / 'Silikon','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,1100.0
ebacaeb0-8fa2-48c9-bba4-bd290f1a681d,"Silicone-based products, group 1",'Kunststoffe' / 'Dichtmassen' / 'Silikon','DIN EN 15804+A2' / 'ISO 14025',RER,FEICA - Association of the European Adhesive and Sealant Industry,EPD-DBC-20220179-IBF1-EN,1,kg,,
94c64884-f86e-44b1-9e55-8570cce6f43d,Kraft paper,'Kunststoffe' / 'Folien und Vliese' / 'Baupappen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.08,
00eba4e3-6243-49a7-8b98-8af497241495,Wetguard 200 SA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,SIGA Cover AG,EPD-SIG-20220186-CBA1-EN,1,qm,0.26,
28a26228-4acd-4bba-b62c-54a54c35526f,"Damp insulation, fence strenghtened PET",'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.12,
4af19f87-7019-470a-9663-8c0eff0f3c73,Synwer® ? Syn Sd variabel 150,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-229-EN,1,qm,0.15,
6869f7c1-1b2b-4f30-afc9-823a0104f1d9,Damp insulation PE,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.2,
9d445672-95f5-4273-9147-1986fd2f5a96,DuPont? AirGuard® Air & Vapour Control Layers (5816X),'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20220296-CBA1-EN,1,qm,0.1715,
b036b3f0-6eff-4b14-95cd-266085b41392,Synwer® ? Syn J 230 Sd 20,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-233-EN,1,qm,0.23,
b06c28b9-c7e5-4451-b621-e61ad09a7dc5,DuPont? Tyvek® Airguard® Smart (2009B),'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','DIN EN 15804+A2' / 'ISO 14025',RER,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20220250-CBA1-EN,1,qm,0.092,
bff03b1c-7d25-41f1-b07d-1820e928d82d,Monarflex RUS 300 (BMI Group Holdings UK Limited),'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2 (EF 3.1)' / 'ISO 14025',EU-27,BMI Group Holdings UK Limited,EPD-Kiwa-EE-184935-EN,1,qm,0.32,
c4293a12-5023-4e57-bdcd-9b52fbfa6a58,Damp insulation PA,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.08,
c434e6ef-ab4a-4832-9741-bc698196c993,Synwer® ? Syn U 120 Sd 2,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-234-EN,1,qm,0.12,
d132ea77-3d77-41bc-a6b5-4504a1a60748,Synwer® ? Syn Sd 20/100,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-231-EN,1,qm,0.1,
d3a7f5a2-ce1a-416e-ac24-8c4e36ce7c78,Synwer® ? Syn Sd variabel 100,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-228-EN,1,qm,0.1,
e51d7fbe-3abf-4b82-be50-13b10acd2a81,Synwer® ? Syn Sd 2/100,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-230-EN,1,qm,0.1,
ef7ff28c-5fb4-4e45-88ab-2bfd3a5b201e,Synwer® ? Syn J 230 Sd 2,'Kunststoffe' / 'Folien und Vliese' / 'Dampfbremse / Dampfsperre','EN 15804+A2' / 'ISO 14025',DE,Synwer GmbH,EPD-Synwer-232-EN,1,qm,0.23,
500ed59b-8a5e-4918-81fd-6c1998a1089a,Polyfleece SX® 1000,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-157098-EN,1,qm,1.299,
504c013a-3746-42e4-a44a-dd1100f14898,Tyvek® 2506B,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210186-IBC1-EN,1,qm,0.148,
54523c49-4b74-4a58-a6ca-f03884de5327,Tyvek® Monolayer 70 (1570B),'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210189-IBC1-EN,1,qm,0.069,
5f0bc680-a252-46d6-a47a-a4b5a05318bc,"PE foil, dimpled",'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,1.2,
6da66fb0-0934-4937-9bdf-c26cabf60bf9,Polyfleece SX® 100,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-144962-EN,1,qm,0.779,
7f4825be-3813-49ca-bf76-176d458ba789,Tyvek® 2508B,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210188-IBC1-EN,1,qm,0.124,
80e6b8ba-a350-48c8-bf73-0c7055d46f16,Polyfleece SX® 1000 Radon,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-157100-EN,1,qm,1.698,
a3801d2d-b1bc-40aa-9233-399708507089,Polyfleece SX® 1000 Wall,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',EU-27,an.kox GmbH,EPD-Kiwa-EE-157101-EN,1,qm,1.287,
a5ef3b54-3642-4859-a424-b5dd32d1e28a,PVB film (Trosifol®),'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',RER,Kuraray Europe GmbH,EPD-KUR-20230072-CCI1-EN,1,qm,0.775,
a62070ae-099f-4ed2-9cb8-322a616ac330,Tyvek® 2507B,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210185-IBC1-EN,1,qm,0.145,
b38b2ec7-fdef-4260-a19b-97e81b8a5572,"Tyvek® Monolayer 60 (1060B, 1560B, 2460B)",'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210183-IBC1-EN,1,qm,0.058,
b5fa1f2a-86dd-48ac-8527-2148f6843587,Radon barrier_Alpha Fugt og Radonspærre,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',EU-27,Umaras,EPD-Kiwa-EE-162104-EN,1,qm,0.25,
bf9fcef5-5056-4749-9e84-fb2eeb915e57,"Tyvek® Monolayer 80 (1580B, 2480B)",'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210184-IBC1-EN,1,qm,0.081,
d6f5ff9f-d108-43e6-b949-25a295b3bf71,Tyvek® 2524B,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','DIN EN 15804+A2' / 'ISO 14025',LU,DuPont de Nemours (Luxembourg) s.à r.l.,EPD-DUP-20210187-IBC1-EN,1,qm,0.195,
ed734c48-a58f-4f92-a9f7-57631b500fdc,PE-HD with PP fleece for sealing,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,1.3,
f77552e5-5550-4147-b56e-2358730950d3,LIP Folie G3,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',DE,LIP Bygningsartikler A/S,EPD-Kiwa-EE-000371-EN,1,qm,0.293,
f7afc095-1d7f-4457-ada0-7e7c6867c458,Bostik Tätskiktsfolie Pro LX,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',DE,BOSTIK AB,EPD-Kiwa-EE-000370-EN,1,qm,0.203,
fb820fdf-91fd-4408-9778-5e2a655981f4,Radon barrier,'Kunststoffe' / 'Folien und Vliese' / 'Folien zur Abdichtung','EN 15804+A2' / 'ISO 14025',RER,Kliima,EPD-Kiwa-EE-163337-EN,1,qm,0.389,
072d6e2d-50a2-479d-87cf-f1e78d1f59d0,Tensar® TriAx® geogrid ? TX160,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',GB,Tensar International Limited,EPD-TENSAR-145-EN (Rev.1_20.05.2022),1,qm,0.22,
07cac697-7f6f-4c1a-9554-7d823bf39786,Tensar® TriAx® geogrid ? TX180,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',GB,Tensar International Limited,EPD-TENSAR-147-EN (Rev.1_20.05.2022),1,qm,0.315,
1247ef02-12ff-4641-863d-662164eb39f5,Vinyplan 6813ECO,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','DIN EN 15804+A2' / 'ISO 14025',FI,Oy Scantarp Ab,EPD-OYS-20210252-IBA1-EN,1,qm,0.62,
29e0729d-13dd-496c-9f91-99d60b45c4e4,1m² of Type II technical textile,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','DIN EN 15804+A2' / 'ISO 14025',RER,Sioen Industries NV,EPD-SIO-20220324-IBJ1-EN,1,qm,0.9,
